user_id,items_count,recommend_percentage,gasto_user
buckswun,54,100.0,391.61
budapestz,5,100.0,14.99
budboy73m,0,100.0,0.0
buddsytech,91,100.0,1063.29
buddy2k6,276,100.0,11173.619999999999
buddybuddy1red,0,100.0,0.0
buddzbunny,46,100.0,453.68
budgiesmuggler,73,100.0,852.53
budgiethesmuggler,180,100.0,6673.83
budniak1,24,100.0,112.92
budoh_muscles,80,100.0,470.7
budza,58,100.0,587.67
buffandnerfd,67,100.0,718.53
bugdot,62,100.0,360.71999999999997
bugeejump,0,100.0,0.0
bugeyes8088123,65,100.0,514.59
buggeyboy64,93,100.0,1217.82
buggy00,148,77.77777777777779,13202.1
buggy_die,95,100.0,1023.39
bugh46,130,100.0,1106.45
bugman591,134,100.0,1552.04
bugppptly,23,100.0,44.97
bugzj,57,100.0,653.63
build20,10,100.0,32.96
buizill,32,100.0,317.79
buket,328,100.0,3812.0299999999997
bulbextor,81,100.0,759.53
bulgytuna,77,100.0,1053.45
bullcat2,4,100.0,29.979999999999997
bulletsmith,0,100.0,0.0
bulleye2,6,100.0,74.95
bullfrog211997,37,100.0,320.26
bullmastiffs,0,100.0,0.0
bullmilk,16,100.0,278.64
bullshitstories,68,100.0,1044.2
bullwool,28,100.0,316.81
bumbletime,2,100.0,39.99
bumblingfool,72,100.0,961.4
bumcraft123,38,100.0,467.64
bumhart,4,100.0,34.98
bumibomber,17,100.0,80.94999999999999
bumlickthrower69,31,100.0,229.82999999999998
bumnuts37,33,100.0,553.8
bumperboysofficial,124,100.0,669.42
bumpy213,15,100.0,59.96
bungiester,81,100.0,727.53
bungolow,75,100.0,953.39
bunjee999,0,100.0,0.0
bunniieopal,0,100.0,0.0
bunnios,0,100.0,0.0
bunnty,171,50.0,2906.04
bunny-boo,8,100.0,19.98
bunny123,63,100.0,953.49
bunnybash,37,100.0,365.7
bunnycarrots,83,100.0,2356.44
bunyipswamp,140,100.0,2648.3399999999997
burberboybenny,79,100.0,1046.45
burizzy,17,100.0,34.98
burne6338,177,100.0,1773.6399999999999
burner8ter,2,100.0,0.0
burnilovescod,0,100.0,0.0
burningcrawler,69,100.0,1045.41
burningfeetman,352,100.0,27942.8
burningspoke,40,50.0,973.42
burnouto,9,100.0,74.96
burnt-sonic,98,100.0,1073.02
burntmuffins,64,0.0,1139.27
burnttoast4444,95,100.0,3867.6
burpanater135,118,100.0,993.24
busternut,75,100.0,5027.5
bustos21,0,100.0,0.0
butseckz,11,100.0,127.91
butterbulls,100,100.0,1488.24
butterflynife,33,100.0,339.79999999999995
buttersauce27,95,100.0,1104.26
butterscorch,0,100.0,0.0
buttjuggler,179,100.0,2411.99
buttlicker12,120,100.0,1475.02
buttmutt,192,100.0,4090.18
buttockhorse,9,100.0,54.959999999999994
buttsaggington,0,100.0,0.0
buttterisgud,57,100.0,450.71999999999997
butwhythough,103,100.0,2354.44
buzdbumblebee,234,100.0,12548.039999999999
buzyx,16,100.0,79.94
bvProblem,14,100.0,14.99
bvkenshiki,144,83.33333333333334,8385.0
bvnvdvct,0,100.0,0.0
bwf1998,84,100.0,994.4
bwilliamsmx,59,100.0,587.55
bwolf7803,213,100.0,3341.56
bwss101,118,100.0,1326.21
bymyselfformyself,70,100.0,2398.2599999999998
byoso,110,100.0,613.64
byronispro,37,100.0,403.75
byrxn,129,71.42857142857143,9613.24
bz1712,40,100.0,165.87
bzr9000,118,100.0,4113.54
bzrkII,78,100.0,1070.4
c0nt4g10n,113,66.66666666666666,5589.12
c1u,721,100.0,1101.2
c20021126,53,100.0,779.42
c3laya,5,100.0,39.97
c3rtaind3ath,77,100.0,1207.11
c4pc,27,100.0,255.76
c6s,45,100.0,498.7
cAstieL88888888,40,100.0,517.78
cWodrex,90,100.0,342.25
ca0123,20,100.0,319.34000000000003
ca_alors,0,100.0,0.0
ca_ra_cal,0,100.0,0.0
caaake,315,75.0,13078.16
caaallum,52,100.0,1285.28
cabbagez,45,100.0,1347.3600000000001
cabination,68,100.0,670.61
cabose4prez,55,100.0,704.56
cacador_br,67,100.0,2118.36
cacahank,32,100.0,179.91
cacapigeon,95,100.0,1238.28
cachey,124,100.0,1455.8899999999999
cactus3,0,66.66666666666666,0.0
cactuswaifu,93,83.33333333333334,6163.8
cade51,198,100.0,2292.15
cadeinminecraft,155,90.0,13500.0
cadmusthreepointoh,253,100.0,3194.67
cadwalader,8,100.0,34.97
caesarthegrandmaster,59,100.0,714.67
caffinatedshit,317,100.0,29773.12
cahyaong,0,100.0,0.0
caiafora,0,100.0,0.0
caino2246,414,100.0,9576.66
caiocajoto,55,100.0,666.67
caiogomes,58,100.0,709.61
caionav,0,100.0,0.0
caiopassos,92,100.0,1102.33
caiovaleriano,42,100.0,413.74
caiowulf,1023,0.0,18107.1
caitmundo,66,100.0,631.62
caitz,40,100.0,348.78
caizeryan,415,100.0,5262.91
cakaw,72,100.0,885.5
cakeandstuff,133,100.0,942.74
cakebrownies,145,100.0,1747.77
cakeflurry,82,100.0,1963.6499999999999
cakergawd,25,100.0,309.82
cakeyboi,39,100.0,804.72
calaja2,49,100.0,491.69
calaxar,53,100.0,514.11
calbri,388,100.0,5198.66
calcalcal,101,100.0,1210.1399999999999
calebc,63,100.0,961.43
calehill16,34,100.0,134.92
calello88,18,100.0,314.86
calfrun,0,100.0,0.0
calibudangel,23,100.0,291.77
calii,33,100.0,434.64
callamp,308,100.0,4802.04
callan999,229,0.0,3027.13
calldogedoggie,195,50.0,8474.04
callmeferris,4,100.0,29.979999999999997
callmekruz,33,100.0,385.82
callmewildebeest,138,100.0,1560.9
callofdutysuperstar,58,100.0,801.65
callofmuts-haha,70,100.0,272.85
callum12345,74,100.0,774.41
callumgrant,71,100.0,963.4699999999999
callumhubbard,0,100.0,0.0
callyswallsysnooksiewooksie,0,100.0,0.0
callyyprain,65,100.0,851.0
calstormgamer123,71,100.0,1858.8799999999999
calypto52,377,100.0,4468.76
cam06,30,100.0,355.76
cam5699,105,100.0,1106.32
cambarrie,18,100.0,154.92000000000002
camblam94,35,100.0,399.78
camduman,80,80.0,5096.849999999999
cameldamamal,191,100.0,2375.22
cameron1951,22,100.0,239.88
cameron_d,282,100.0,2749.61
cameronator101,43,100.0,568.47
cameronishawt,11,100.0,74.98
cameroondormer,0,100.0,0.0
camgould,87,100.0,976.29
camicase,4,100.0,34.98
camjker,78,100.0,1570.56
camko1_,2,100.0,0.0
camlander,185,100.0,1430.56
cammax30,89,100.0,897.35
cammenball,175,100.0,4652.34
camnaldergames,147,100.0,1505.0
camo88,72,100.0,19478.88
camobullo,333,100.0,4653.0199999999995
camothy,68,100.0,1103.56
campar,23,100.0,84.95
campbell194,89,100.0,1111.37
campercraft,17,100.0,175.85999999999999
campism,51,100.0,654.6
campu0999,245,100.0,2394.32
camquarter,94,100.0,1257.03
camvani,0,100.0,0.0
camyabish,71,100.0,737.5799999999999
camzo99,21,100.0,180.88
canadianbrids,54,100.0,179.88
cancerbois2001,90,100.0,1025.34
cancerkek,50,100.0,824.65
candel,48,100.0,4101.03
candycornvampirism,47,100.0,2483.1
candylova,38,100.0,414.73
candyman103,66,100.0,1051.46
canepa98,387,71.42857142857143,22830.99
canes142,22,100.0,355.83
cannabliss,20,100.0,249.85999999999999
cannedbees,61,100.0,565.51
cansomeonetellmehowthisworks,128,100.0,850.48
cansur_is_gud,120,100.0,3639.66
cant-find-a-url-not-in-use,47,100.0,372.75
cantiep,241,0.0,2934.19
cantkillprogress,32,100.0,275.8
cantreportmelickmyass,21,100.0,94.89999999999999
cantstumpythetrumpy,8,100.0,75.94
canuck36,0,100.0,0.0
canyoufeeltheBre3ze,72,100.0,808.5699999999999
canzoy,151,100.0,1643.44
capLoqi,21,100.0,24.98
caparp,0,100.0,0.0
capitaomurilao,63,100.0,518.65
capnyumyum,40,100.0,359.78999999999996
capopen,43,100.0,1655.34
cappnoodles,15,100.0,104.92
captain_wilko,69,100.0,1017.41
captainamerica9662,108,100.0,4734.72
captainchomp,197,100.0,2458.37
captaincupcakeftw,1,100.0,9.99
captainerickub,132,100.0,5256.4
captainfez,0,100.0,0.0
captaingameful,302,100.0,9920.01
captainjaydo,14,100.0,79.94
captainmehico,65,100.0,1711.02
captainneon1,380,100.0,3585.84
captainploot,167,100.0,15152.52
captainquickler,41,100.0,889.54
captfeijoa,18,100.0,204.9
captinw,93,100.0,1323.41
captivate,0,100.0,0.0
captrighteous,167,100.0,2747.56
caqmaroto,54,100.0,774.63
caqui99,55,100.0,452.69
caradele,4,100.0,39.97
carafal,132,100.0,3483.81
carbontumlin,11,100.0,139.91
cardiacodin,186,100.0,2627.47
carebearsgalore,34,100.0,239.85
caretaker25,37,100.0,239.82999999999998
caretj,9,100.0,154.92
carliane,0,100.0,0.0
carlick,0,100.0,0.0
carlisafatcunt,9,50.0,189.9
carlixx766,69,100.0,355.79
carlo123100,24,0.0,179.91
carlon01,0,100.0,0.0
carlosbala,38,100.0,209.89
carlosfrazao1999,1,100.0,14.99
carlosjames64,211,75.0,10704.44
carlospicy_weiner,152,100.0,1964.77
carlospra,1,100.0,0.0
carmeloaiello84,306,100.0,3563.64
carol_xavier,0,100.0,0.0
carolync2,0,100.0,0.0
carouserwhite,87,100.0,2161.41
carristhescammer,0,100.0,0.0
carrson,2,100.0,0.0
carrylord101,0,100.0,0.0
carsa2k,208,100.0,4057.46
cartelmedellin,34,100.0,1022.55
carterbegrie,89,71.42857142857143,6800.01
cartoonedlizard,147,100.0,1669.72
carva16,30,100.0,254.86
carvontos,0,100.0,0.0
casban,209,100.0,3248.86
casered,37,100.0,458.13000000000005
caseycampbell,358,100.0,3110.19
caseyshi247,70,100.0,2183.04
cashm0,57,100.0,638.55
cashout_skins_csgo_cameron,18,100.0,118.83
casquade,0,100.0,0.0
cass_h01,0,100.0,0.0
cassiexDD,0,100.0,0.0
cast_away,411,100.0,4313.55
casualcactusgaming,18,100.0,224.85999999999999
casuapking,208,100.0,2486.35
cat1,383,75.0,15954.4
catalasae,9,100.0,89.94
catalyst99,186,100.0,2604.49
catarock88,0,100.0,0.0
catchyalater,56,100.0,529.45
catdog123,27,100.0,255.76
catdog49,1,100.0,0.0
catdogtiger,27,100.0,253.86
catdownstairz,206,100.0,5374.42
catgc,0,100.0,0.0
catgood,22,100.0,119.91
catki19,0,100.0,0.0
catmanbuswell,207,100.0,2729.0099999999998
catmandoofnarrooo,177,100.0,2535.33
cato_,381,100.0,25204.86
catofcraft,34,100.0,339.84
cats7911,53,100.0,648.39
catsarebomb,17,100.0,194.88
catscatsandmorecats,2,100.0,9.99
catshitonthechair,45,100.0,52.96
catterpillerman,210,100.0,2654.9399999999996
catwoman001,9,100.0,89.92
catzbread,52,100.0,587.6
caul33,28,100.0,139.89
causeIhasafriendwhynot,36,100.0,390.73
causticsoda,342,100.0,3605.2799999999997
cautionelement,35,100.0,485.71999999999997
cavaleiroralado,6,100.0,0.0
cavedigger11,0,100.0,0.0
cavemanmac,17,100.0,179.91
cavernosoman,74,100.0,558.61
cawcawmotherfuckers,17,100.0,175.85
caxonos,0,100.0,0.0
cayden97,115,100.0,1642.06
caydrobertson,44,85.71428571428571,1622.67
caylum,0,100.0,0.0
cazaman11,246,100.0,6392.44
cazisk,130,100.0,1141.23
cazza8360,23,100.0,719.64
cazza96,18,100.0,167.88
cazzabro,232,100.0,2394.41
cb73,53,100.0,994.6
cbadk,0,100.0,0.0
cbaird3,58,100.0,659.53
cbas,132,100.0,1187.85
cbfguy,113,100.0,3683.1
cbxkapil,58,50.0,1733.12
cc123lol,15,100.0,4.99
cc2015,227,100.0,10657.72
ccal-,27,100.0,293.78
ccartoon,50,100.0,661.5799999999999
ccmmpp,211,100.0,2120.0099999999998
ceempee,0,100.0,0.0
ceffly,73,80.0,4302.5
ceige,406,100.0,22174.079999999998
ceigedanorth,46,100.0,583.64
ceiling_phantom,66,100.0,718.56
celebrexISGO,11,100.0,76.92
cellan43,9,100.0,7.970000000000001
celvn,21,100.0,214.9
cenationleader,8,100.0,64.95
centor111,90,100.0,1772.72
ceogorach,279,100.0,7061.36
ceptore,180,100.0,1981.6799999999998
cer1,0,100.0,0.0
cerealboy,279,100.0,7155.98
cerealkillingmachine,17,100.0,154.95
cerebreman,39,100.0,280.79
certifiedpeachlicker,503,100.0,7687.15
certifiedweabooz,213,100.0,4038.66
ceruleansketchcat,77,100.0,3332.94
ceskimo,34,100.0,374.77
cetrox,154,100.0,3205.5299999999997
cggamess123,154,100.0,1289.19
cgoober2000,113,100.0,1381.98
cgrimmieftw,116,100.0,1843.1
cgwlp,63,100.0,837.48
ch0na1171za,0,100.0,0.0
ch33kyt1g3r,34,100.0,369.73
ch3ckz,244,100.0,2869.24
ch4reon,33,100.0,317.77
ch4rlieburger,20,100.0,245.81
chacau,16,100.0,34.97
chaddigan,51,100.0,485.62
chaddybob,48,100.0,382.78
chadfromaccounting,26,100.0,245.84
chadstar99,35,100.0,219.86
chaffbags,72,100.0,982.4499999999999
chagold,90,100.0,741.85
chainsawseverywhere,0,100.0,0.0
chais04,1,100.0,14.99
chaisawang,2,100.0,0.0
chalee_jorn,11,100.0,4.99
chalkmetal,260,100.0,3706.58
chaloem,15,100.0,0.0
chamath2,0,100.0,0.0
chamberslr,82,100.0,838.4
chamenramen,13,100.0,159.91
chamith,16,100.0,103.89999999999999
chanbog,24,100.0,317.84999999999997
chandira,12,100.0,149.95
chandlerthewise,136,0.0,1441.1399999999999
changho7875,53,100.0,1389.1599999999999
changingmags,115,100.0,1309.9
changjiaen,1,100.0,0.0
changook,77,100.0,4804.599999999999
changyung9999,126,100.0,4159.77
channel28,299,77.77777777777779,20525.04
channyboyy,87,100.0,1284.03
chanonth1,60,100.0,260.78000000000003
chanthecat,285,100.0,3716.09
chaobi_201,8,100.0,49.97
chaos50,59,100.0,530.59
chaoswrecker889,30,100.0,464.72999999999996
chaoszeroomega,227,100.0,2748.29
chaotic_demise,573,100.0,6427.889999999999
chapaloko666,92,100.0,3534.06
chapechap,29,100.0,334.78
chapolinchgamer,46,100.0,141.86
charazard325,0,100.0,0.0
chardie420,100,0.0,1353.24
chargae,65,100.0,785.34
charki_de_perro,14,100.0,154.92
charlesclarke,18,100.0,195.88
charlesy2,42,100.0,229.85
charlielafo,38,100.0,599.74
charmaps5,0,100.0,0.0
charmonder,41,100.0,351.7
charzyy,48,100.0,567.74
chase8255,16,100.0,29.979999999999997
chash132,48,100.0,785.28
chasinlies,133,100.0,1173.08
chatersz,14,100.0,128.91
chau2213,36,100.0,157.87
chazb221,18,100.0,89.94999999999999
chazbears,70,100.0,253.85
chazorhd,59,100.0,660.58
cheMOS,17,100.0,70.94
cheangkangwen,47,100.0,89.93
cheapknucklebuster,63,100.0,875.48
cheatguy,104,100.0,1087.31
chebus,88,100.0,1102.82
checkitycheck,0,100.0,0.0
checkm80,42,71.42857142857143,4688.11
checkthesedubs99,14,100.0,104.92
chee272,25,100.0,264.89
cheeeeselover,29,100.0,34.98
cheeky-fedora-wearing-scrublord,22,100.0,39.97
cheekypig55,249,83.33333333333334,20933.76
cheeley,350,100.0,3877.82
cheese13531,26,100.0,374.86
cheese611,83,100.0,1028.25
cheese_is_illuminati,90,100.0,739.99
cheesehearer,136,100.0,546.74
cheesenot,23,100.0,84.92999999999999
cheesesandvich64,64,100.0,712.45
cheesywaffleburger,81,66.66666666666666,5942.5199999999995
cheet92,153,100.0,1929.72
cheetahpocalypse,122,100.0,3789.7799999999997
cheetie,25,100.0,240.85
cheeyen96,18,100.0,244.86
cheezau,177,100.0,12926.199999999999
cheezy4you,148,100.0,1578.78
chefmisery,20,100.0,189.86
chelosw1,0,100.0,0.0
chelsea160402,3,100.0,0.0
cheltenham98,67,100.0,989.43
chemicalizedacid,57,100.0,627.13
chendalson,0,100.0,0.0
chendolrockerz,7,100.0,84.97
chengy85,76,100.0,5725.8
chenhua,89,100.0,530.5799999999999
chenzie,262,100.0,8874.66
cheong0123,106,100.0,573.66
cherlovesaliens,0,100.0,0.0
cherryp0p,11,100.0,90.91
cheung089,1,100.0,4.99
cheunghinx,0,100.0,0.0
cheungs,60,100.0,864.63
chevo,22,100.0,218.82
chevrcam,75,100.0,1055.84
chewerofhats,155,100.0,3181.24
chewintheCUD,1482,100.0,13291.869999999999
chewyi,41,75.0,1702.96
chewys,252,100.0,1877.76
chewyujie,33,100.0,223.82
chexsum,0,100.0,0.0
chi0009,91,100.0,1076.22
chibiilol,61,100.0,573.56
chicanery101,0,100.0,0.0
chick3n-sam,88,100.0,1162.37
chicka123,0,75.0,0.0
chicken44,31,100.0,445.72999999999996
chicken_nuke21,53,100.0,485.71999999999997
chicken_profile,55,100.0,307.76
chicken_steak,36,100.0,529.66
chicken_tonight,72,100.0,21422.8
chickenburgerXOXO,13,100.0,119.92
chickencurrydon,160,100.0,2138.59
chickenfish4,319,100.0,3705.3199999999997
chickengooby,52,100.0,1658.01
chickenislife,305,100.0,3858.45
chickenlaksa,104,100.0,1536.9099999999999
chickenlegs1212,0,100.0,0.0
chickennnnnnnnn43,62,100.0,711.64
chickenshed,50,100.0,483.63
chickenslayer22,20,100.0,107.9
chickenzrulz,101,70.0,2958.1
chicks,87,100.0,948.34
chicogrande,201,100.0,9993.6
chidori_647,723,60.0,44968.1
chidvd,6410,100.0,313837.37
chiefnemes,13,100.0,87.94
chiffy22,184,100.0,2817.2599999999998
chifuru,3,100.0,0.0
chiicorita,4,100.0,34.98
chikana,123,100.0,4480.08
chikeninahole,27,100.0,461.78999999999996
chikens,51,100.0,704.4
chilla1,512,100.0,7241.51
chillbra1,5,100.0,19.98
chilledcatmang,38,100.0,315.84
chillifuzzball,291,100.0,3671.46
chillio,54,100.0,402.76
chillrend,56,100.0,2422.48
chillydog,141,100.0,2076.78
chimichurri,11,100.0,51.959999999999994
chinaforeveryoung,7,100.0,0.0
chinastyempire,116,100.0,1961.77
chinaye,121,100.0,1454.76
chineseman8,96,100.0,1449.93
chingchongchinaman,9,100.0,79.97
chinkystevay,97,100.0,944.46
chinnap4t,203,100.0,3907.44
chinnaye,26,100.0,232.81
chinsteam,88,100.0,1411.06
chipotleez,46,83.33333333333334,2338.02
chiquen1,94,100.0,1026.42
chiraag,1,100.0,0.0
chiyooo,0,100.0,0.0
chl01,33,100.0,309.8
chlamydiaabbo,73,100.0,1084.49
chlgks0322,27,100.0,218.79999999999998
chloejacobsx,1003,100.0,4327.62
chloepetersen,0,100.0,0.0
chmoru1471,27,100.0,512.83
choaxi,12,100.0,43.96
chobbavacbanned,61,100.0,257.84999999999997
chocballz,30,100.0,478.75
chocklanisi,389,100.0,5688.45
chocoM16,116,100.0,1969.96
chocoablock,21,100.0,129.93
chocodude,567,100.0,14633.26
chocolate-donut-king,129,100.0,5684.28
chocolate_fudge,328,66.66666666666666,13327.38
chocolatecravinghobo,170,100.0,2243.33
chocolatemanj,20,100.0,499.82
choconinny9393,0,100.0,0.0
chocpin,174,0.0,1351.84
chodelife,44,100.0,194.84
chokadokada,92,100.0,5169.2
cholamaaisdaquindaprateouvir,36,100.0,209.85
choloktheman,43,100.0,98.92
chonniboi,148,100.0,1563.7
chonnnn,21,100.0,69.93
choochootr41n,22,100.0,104.94
chookhen60,235,100.0,3184.69
chooves,38,100.0,481.64
chopochop,6,100.0,0.0
choprang,75,100.0,1211.24
choward499,0,100.0,0.0
chowburger,40,100.0,320.76
chpmnksnpr,0,100.0,0.0
chris1ldb,59,100.0,403.68
chris7277,135,100.0,1563.11
chris849,67,100.0,691.6
chris98981,0,100.0,0.0
chris_9123456,39,100.0,316.81
chris_redfield_hkg,3730,100.0,28812.059999999998
chrisbooth,0,100.0,0.0
chriscoatesy,0,100.0,0.0
chrisdog85,41,100.0,283.83
chrisfoong,50,100.0,155.94
chrisg23,0,100.0,0.0
chrisgeorgeisacreditcardhacker,66,100.0,867.27
chrishudsonbrown,0,100.0,0.0
chrisii9,6,100.0,89.96000000000001
chrisread672,126,100.0,1955.07
chrisrulz14,28,100.0,234.82999999999998
christafartkim,126,100.0,1704.32
christaldo,170,100.0,2619.37
christian22,89,50.0,1988.24
christianES,8,100.0,50.94
christianbrutals,83,100.0,630.64
christiannerd64,0,100.0,0.0
christopher799,0,100.0,0.0
christopherlane,109,0.0,1272.09
christopherwee,2,100.0,14.99
chriszhaozhao,59,100.0,820.35
chriz2010,0,100.0,0.0
chrizzleyau,113,100.0,1353.09
chromiumboy,50,100.0,631.59
chromixprowl,36,85.71428571428571,1609.1599999999999
chroniclescreation,77,100.0,1521.52
chronoris,50,100.0,190.37
chrypt,66,100.0,774.54
chrystianrock4,49,100.0,325.7
chubbyninja5,126,0.0,1531.35
chuckie12344,6,100.0,34.97
chuckiejnr,0,100.0,0.0
chuckles382,5,100.0,9.98
chuckmorris25,81,50.0,1237.96
chuecola,8,100.0,54.97
chuensimm,1,100.0,0.0
chuma244,30,100.0,285.84
chumdog,21,100.0,226.82999999999998
chumlee0409,52,100.0,769.48
chun437,15,100.0,99.95
chungdogmillionaire,27,100.0,220.84
chunklover35,45,100.0,649.55
chupaessacaralha,46,100.0,325.7
churai,569,100.0,5094.13
churroesarebetter,18,100.0,159.89
chuunnn,18,50.0,279.82
chuzz,59,100.0,652.55
chwarren,0,100.0,0.0
chyeazz,55,100.0,514.67
ciamiktenan,1,100.0,0.0
cianaatech,68,100.0,350.75
ciborg2000,80,71.42857142857143,5904.08
ciclaspa,89,100.0,688.96
ciel1160,93,100.0,4025.04
cielosDXT,4,100.0,14.99
ciku85,8,100.0,39.98
cillindrella,342,100.0,3456.45
cin979,121,100.0,982.41
cindeu,108,100.0,1149.59
cindyanne,6,100.0,14.99
cipherpatriots,26,100.0,169.82
circleflavor,294,100.0,3483.38
circumcise,41,100.0,461.24
cirilodocrack,17,100.0,94.96000000000001
ciscoalcatel,162,100.0,1593.79
citizenzed,61,100.0,840.52
citrusapple,0,100.0,0.0
cityplague,19,100.0,39.98
cj434a,15,100.0,189.92000000000002
cj5293,123,100.0,1700.96
cj_165,5,100.0,84.96
cja2008,0,100.0,0.0
cjbowra,17,100.0,319.88
cjbustuup,27,100.0,309.86
cjdevine8807,16,100.0,152.89
cjfinegan,46,100.0,573.08
cjfortress,0,100.0,0.0
cjhectic,0,100.0,0.0
cjjo,60,100.0,926.57
cjk258,29,100.0,233.81
cjm1992,148,100.0,1791.59
cjshwing,116,100.0,1371.0
cjslattery,0,100.0,0.0
ckdkdo1,108,100.0,3345.44
ckr726,105,100.0,834.26
ckwilliam,86,100.0,3951.96
claE3ton,32,100.0,651.46
clagkent,148,100.0,2003.59
claiborne97,20,100.0,84.94999999999999
claicorx,199,100.0,2293.5699999999997
clairjr,16,100.0,180.9
clank5050,128,100.0,1791.02
clankyink,82,100.0,1130.36
clannadfangay,23,100.0,124.91
clarity88,87,100.0,1114.78
clarky32,83,100.0,3837.5099999999998
clashmecha,107,100.0,1293.1
classyone321,26,100.0,290.89
claudonkoh,8,100.0,0.0
claulau,0,100.0,0.0
clawbot44,157,100.0,7548.0
claybolck,43,100.0,440.64
claytonlee,24,100.0,114.94
clear_silver,0,100.0,0.0
cleary,160,100.0,1805.67
cleigh0409,94,100.0,1240.22
clemboy500,425,100.0,10179.539999999999
clementen,1,100.0,0.0
clfabre,10,100.0,19.99
clfsp789,0,100.0,0.0
clicheofdestiny,484,100.0,4888.11
cliff24245,114,66.66666666666666,7305.24
cliffxd,49,100.0,574.69
climax2005,4,100.0,34.97
clinkz12,0,100.0,0.0
clintyy,69,100.0,626.67
clivepalrner,264,100.0,3102.61
clixer98,15,100.0,76.98
clmbtti,0,100.0,0.0
clo_1_2_3_4,14,100.0,229.91
clockworkxchange,117,100.0,1524.17
clone1011,76,100.0,1810.76
cloneninjalol,133,100.0,1544.03
clopsicle,0,100.0,0.0
cloudribero,46,100.0,819.4
cloudycloudydays,18,100.0,311.88
clowneeeee,0,100.0,0.0
clownplay,0,100.0,0.0
cluedo100,88,100.0,997.48
clymen,13,100.0,34.97
cmgr0927,60,100.0,150.89
cmuir37,69,100.0,685.5699999999999
cnngg,0,100.0,0.0
co_niko,139,100.0,2197.6
coadstar101,229,66.66666666666666,6515.07
cobber_cpd,0,100.0,0.0
cobblerini,145,66.66666666666666,4883.34
cobby2842,44,100.0,430.71
cocacoala,19,100.0,189.91
cocacolax12,287,100.0,10543.89
cocainejesus93,1,100.0,29.99
cocainium,65,100.0,777.29
cocaso20,34,100.0,361.74
cochaetumare,8,100.0,134.96
cockblockula,0,100.0,0.0
cockleg1500,139,100.0,1648.79
cococrzy,53,100.0,451.6
cocokaru,40,100.0,35.96
coconut1305,70,100.0,953.49
cod1245678,135,100.0,1670.94
code10009,0,66.66666666666666,0.0
code_maikel,138,100.0,3238.2
codedj,298,100.0,2525.22
codename101,331,100.0,3830.35
codenerd,251,100.0,2655.9
codes_11,39,100.0,325.85
codex131,69,100.0,1130.92
codhope1234,227,100.0,3143.97
coduxgaming,62,100.0,369.86
codyhallwildlife,135,100.0,1612.94
codyprettejohn1,0,100.0,0.0
codytomisic,20,100.0,743.2
coejc,711,50.0,2710.1
coen411,83,0.0,1024.22
coff33life,0,100.0,0.0
coffeerasengan,1,100.0,9.99
cohza,57,100.0,718.3199999999999
coil71,150,100.0,5639.22
cokondok,44,100.0,84.97
coldcat2,12,100.0,89.97
coldcrab,125,100.0,1628.8899999999999
coleregnum,64,100.0,712.5799999999999
coleridge49,60,100.0,486.51
colewr,50,100.0,484.81
colin1514,1,100.0,9.99
colinjetlichen,6,100.0,34.98
colinquess,106,100.0,1028.68
colinturnip,201,100.0,1705.41
collardmemes,68,100.0,2014.26
collinmaraan,0,100.0,0.0
colocol10,0,100.0,0.0
coloneloj,38,100.0,234.88
colorlessspy,40,100.0,496.7
colourblue,235,100.0,2736.0699999999997
comando1026,41,100.0,580.71
combatDIDDLE,27,100.0,192.84
combatente02,29,100.0,241.34
combatwombat893,0,0.0,0.0
combee3,8,100.0,39.97
combjelly,222,100.0,2408.09
comcozzolino01,881,50.0,82010.08
comet731,86,100.0,540.65
comicalcorn,76,100.0,2004.8
comin4datbooty,464,77.77777777777779,35661.69
comingnow,0,100.0,0.0
commanderATLAS,6,100.0,44.96
commander_cong,153,100.0,2212.63
commanderj13,134,100.0,1721.79
commanderjao,105,100.0,3205.88
commanderliam94,128,100.0,2439.4
commandertomaz,0,100.0,0.0
commandochou,408,90.0,57162.6
commandra,153,100.0,1976.7
commeJ,18,100.0,134.91
commonfood,0,100.0,0.0
communiggersunite,74,87.5,7331.44
commyfruit,12,100.0,49.97
compache,52,100.0,582.58
companothemuslim,169,80.0,14711.6
completefuckwit,244,100.0,2759.02
completenumb,44,100.0,392.82
compuguy123,39,80.0,2168.6
computerqwerty,0,100.0,0.0
comquack,1575,100.0,17455.45
comradebeeblebrox,66,100.0,3134.12
comradezero,327,100.0,3948.5
concanator,20,100.0,196.91
concarnage,49,100.0,336.87
conco_gg,111,100.0,1407.3
confectioniist,0,100.0,0.0
confusionism,33,100.0,292.78
confuzzledkiller,80,100.0,723.97
congcac,0,100.0,0.0
conmanquest,128,100.0,1714.0
connbob,0,100.0,0.0
connectapod,138,100.0,1910.6299999999999
connorbrah,0,100.0,0.0
connorbro,42,100.0,316.79
connorchee,83,100.0,664.59
connorlynn,45,100.0,402.73
connormadder,52,100.0,769.57
connormalt,1,100.0,0.0
connormok,79,100.0,911.4399999999999
connorsmeet,34,100.0,410.84000000000003
conor629,70,100.0,737.47
conorbutton45,55,100.0,775.37
conordarley1998,415,100.0,22900.719999999998
consciencea,0,100.0,0.0
consider_suicide,250,100.0,2604.95
constanceee,6,100.0,44.96
constantine1,279,100.0,3718.81
consultantcriminal,32,100.0,385.74
contdoku,35,100.0,269.84
controgopher,362,100.0,27701.45
convasta,31,100.0,69.94
conzpi_ef,0,100.0,0.0
